GPS TOW [s],IMU Temp [C],Acc X [g],Acc Y [g],Acc Z [g],Gyr X [deg/s],Gyr Y [deg/s],Gyr Z [deg/s],Mag X [uT],Mag Y [uT],Mag Z [uT]
179480.873,,-0.05176,-0.02148,-0.95703,0.03052,0.48828,0.21362,2.6,43.6,22.3
179480.878,,-0.04956,-0.02319,-0.95483,0.00000,0.36621,0.09155,,,
179480.883,,-0.05127,-0.01978,-0.95898,0.06104,0.42725,0.12207,,,
179480.888,,-0.05103,-0.02344,-0.96094,0.03052,0.54932,0.06104,,,
179480.893,,-0.05273,-0.02051,-0.95752,0.09155,0.51880,-0.03052,,,
179480.898,,-0.05176,-0.01953,-0.95947,0.06104,0.45776,0.06104,,,
179480.903,,-0.05176,-0.01978,-0.95898,0.15259,0.48828,0.18311,,,
179480.908,,-0.05151,-0.02100,-0.95654,0.03052,0.57983,0.18311,,,
179480.913,,-0.05176,-0.02368,-0.95972,0.12207,0.54932,0.15259,0.6,42.6,21.8
179480.918,,-0.05151,-0.02197,-0.96143,0.12207,0.45776,0.15259,,,
179480.923,,-0.05103,-0.02344,-0.95703,0.06104,0.48828,0.06104,,,
179480.928,,-0.05371,-0.02222,-0.95654,0.03052,0.48828,0.09155,,,
179480.933,,-0.05298,-0.01929,-0.95850,0.06104,0.54932,0.12207,,,
179480.938,,-0.05322,-0.02075,-0.95654,0.12207,0.42725,0.15259,,,
179480.943,,-0.04932,-0.02417,-0.95605,0.12207,0.39673,0.15259,,,
179480.948,,-0.04810,-0.02563,-0.95679,-0.06104,0.36621,0.03052,,,
179480.952,,-0.05127,-0.02490,-0.96094,0.03052,0.57983,0.09155,0.6,42.6,22.3
179480.957,,-0.05078,-0.02466,-0.95630,0.09155,0.42725,0.03052,,,
179480.962,,-0.04858,-0.02051,-0.96069,0.03052,0.45776,0.06104,,,
179480.967,,-0.04932,-0.02197,-0.95728,0.00000,0.54932,0.12207,,,
179480.972,,-0.04858,-0.01782,-0.95850,0.12207,0.51880,0.12207,,,
179480.977,,-0.04956,-0.02197,-0.95752,0.06104,0.45776,0.09155,,,
179480.982,,-0.05078,-0.02515,-0.95752,0.18311,0.48828,0.15259,,,
179480.987,,-0.05029,-0.02441,-0.96094,0.15259,0.48828,0.15259,,,
179480.992,,-0.05103,-0.02148,-0.95776,0.15259,0.45776,0.21362,1.6,42.6,22.4
179480.997,,-0.05298,-0.02271,-0.95215,0.18311,0.45776,0.12207,,,
179481.002,,-0.04980,-0.01904,-0.95801,0.12207,0.51880,0.12207,,,
179481.007,,-0.04810,-0.01978,-0.95508,0.06104,0.57983,0.27466,,,
179481.012,,-0.05127,-0.02319,-0.96265,-0.03052,0.45776,0.18311,,,
179481.017,,-0.05054,-0.02393,-0.96069,0.03052,0.48828,0.12207,,,
179481.022,,-0.05151,-0.02271,-0.95947,0.09155,0.42725,0.06104,,,
179481.027,,-0.04932,-0.02368,-0.95898,0.06104,0.39673,0.06104,,,
179481.032,,-0.05322,-0.02148,-0.95874,0.06104,0.57983,0.09155,1.6,42.6,22.3
179481.037,,-0.04932,-0.02393,-0.95825,0.18311,0.54932,0.15259,,,
179481.042,,-0.04663,-0.02319,-0.95581,0.06104,0.39673,0.15259,,,
179481.047,,-0.05029,-0.02051,-0.95532,0.21362,0.54932,0.18311,,,
179481.052,,-0.05078,-0.02344,-0.95508,0.09155,0.39673,0.12207,,,
179481.057,,-0.04883,-0.02197,-0.96143,0.03052,0.51880,0.12207,,,
179481.062,,-0.04785,-0.01953,-0.95850,-0.03052,0.48828,0.18311,,,
179481.067,,-0.05151,-0.02441,-0.95898,0.12207,0.57983,0.18311,,,
179481.072,,-0.04907,-0.02124,-0.95972,0.21362,0.54932,0.03052,2.1,41.6,22.1
179481.077,,-0.05127,-0.02124,-0.96118,0.12207,0.57983,0.12207,,,
179481.082,,-0.05176,-0.02515,-0.95972,0.06104,0.57983,0.18311,,,
179481.087,,-0.05127,-0.02002,-0.95679,0.03052,0.54932,0.21362,,,
179481.091,,-0.05151,-0.02441,-0.95703,0.09155,0.39673,0.09155,,,
179481.096,,-0.04688,-0.02441,-0.95972,-0.06104,0.42725,0.15259,,,
179481.101,,-0.05054,-0.02148,-0.95752,0.06104,0.45776,0.15259,,,
179481.106,,-0.05054,-0.02344,-0.95801,-0.09155,0.57983,0.12207,,,
179481.111,,-0.05054,-0.02295,-0.95752,-0.06104,0.48828,0.12207,0.6,43.1,21.7
179481.116,,-0.05249,-0.02148,-0.95557,0.03052,0.36621,0.09155,,,
179481.121,,-0.05029,-0.02197,-0.95947,0.09155,0.51880,0.03052,,,
179481.126,,-0.04614,-0.02271,-0.96240,0.03052,0.51880,0.06104,,,
179481.131,,-0.05200,-0.02661,-0.96191,-0.09155,0.48828,0.18311,,,
179481.136,,-0.05054,-0.02515,-0.95752,0.00000,0.51880,0.06104,,,
179481.141,,-0.05078,-0.01953,-0.95654,0.24414,0.39673,0.03052,,,
179481.146,,-0.05127,-0.02173,-0.95679,0.18311,0.48828,0.09155,,,
179481.151,,-0.05054,-0.02222,-0.96143,0.15259,0.45776,0.24414,1.1,42.1,22.6
179481.156,,-0.04883,-0.02100,-0.95752,0.03052,0.33569,0.18311,,,
179481.161,,-0.04956,-0.02173,-0.95337,0.09155,0.45776,0.06104,,,
179481.166,,-0.05273,-0.02100,-0.95703,0.15259,0.51880,0.12207,,,
179481.171,,-0.04956,-0.01904,-0.95996,0.12207,0.48828,0.18311,,,
179481.176,,-0.04761,-0.02271,-0.95923,-0.06104,0.39673,0.18311,,,
179481.181,,-0.05493,-0.01855,-0.95654,0.00000,0.42725,0.27466,,,
179481.186,,-0.05127,-0.02075,-0.95703,0.06104,0.45776,0.03052,,,
179481.191,,-0.04980,-0.02344,-0.95483,0.03052,0.39673,0.27466,0.1,44.1,21.9
179481.196,,-0.04932,-0.02124,-0.95825,0.00000,0.45776,0.15259,,,
179481.201,,-0.05225,-0.02246,-0.95581,-0.03052,0.42725,0.09155,,,
179481.206,,-0.05225,-0.02295,-0.95581,0.03052,0.51880,0.18311,,,
179481.211,,-0.04932,-0.02075,-0.95605,0.12207,0.54932,0.18311,,,
179481.216,,-0.05103,-0.02441,-0.95801,0.00000,0.48828,0.09155,,,
179481.221,,-0.05029,-0.02051,-0.95703,0.03052,0.42725,0.12207,,,
179481.225,,-0.05078,-0.01953,-0.95654,0.09155,0.51880,0.18311,,,
179481.230,,-0.05103,-0.02148,-0.96094,0.18311,0.61035,0.09155,0.1,44.1,22.2
179481.235,,-0.05078,-0.02539,-0.96143,0.12207,0.48828,0.09155,,,
179481.240,,-0.05005,-0.02246,-0.95874,0.06104,0.61035,0.09155,,,
179481.245,,-0.05078,-0.02026,-0.95874,0.00000,0.51880,0.06104,,,
179481.250,,-0.05054,-0.02295,-0.95972,0.06104,0.54932,0.12207,,,
179481.255,,-0.04980,-0.02344,-0.95654,-0.03052,0.51880,0.03052,,,
179481.260,,-0.04712,-0.02466,-0.95972,0.06104,0.48828,0.09155,,,
179481.265,,-0.04980,-0.02393,-0.95996,0.12207,0.42725,0.12207,,,
179481.270,,-0.05078,-0.02173,-0.96045,0.09155,0.42725,0.18311,2.6,43.6,22.1
179481.275,,-0.05200,-0.02026,-0.95776,0.03052,0.48828,0.03052,,,
179481.280,,-0.05029,-0.02539,-0.95728,0.12207,0.51880,0.03052,,,
179481.285,,-0.05005,-0.02612,-0.95728,0.03052,0.42725,0.18311,,,
179481.290,20.045,-0.05029,-0.02686,-0.95508,0.12207,0.51880,0.18311,,,
179481.295,,-0.05005,-0.02271,-0.95825,0.18311,0.61035,0.12207,,,
179481.300,,-0.05103,-0.02148,-0.95728,0.06104,0.48828,0.18311,,,
179481.305,,-0.05151,-0.02515,-0.95654,0.09155,0.57983,0.18311,,,
179481.310,,-0.04956,-0.02539,-0.95728,0.09155,0.61035,0.03052,1.6,44.6,21.7
179481.315,,-0.05054,-0.02295,-0.95825,0.00000,0.54932,0.12207,,,
179481.320,,-0.05127,-0.01880,-0.95898,0.15259,0.42725,0.18311,,,
179481.325,,-0.05298,-0.02173,-0.95923,0.00000,0.48828,0.12207,,,
179481.330,,-0.05200,-0.02051,-0.95703,-0.03052,0.42725,0.18311,,,
179481.335,,-0.04883,-0.02075,-0.95923,0.03052,0.57983,0.09155,,,
179481.340,,-0.05151,-0.02686,-0.95679,0.00000,0.57983,0.15259,,,
179481.345,,-0.05200,-0.01880,-0.95825,0.09155,0.45776,0.06104,,,
179481.350,,-0.04956,-0.02197,-0.96069,0.12207,0.48828,0.12207,0.1,43.6,22.1
179481.355,,-0.05200,-0.02319,-0.95874,0.00000,0.48828,0.27466,,,
179481.360,,-0.05151,-0.02563,-0.95654,0.06104,0.54932,0.06104,,,
179481.364,,-0.05078,-0.02417,-0.95898,0.15259,0.51880,-0.03052,,,
179481.369,,-0.04883,-0.02002,-0.96118,0.06104,0.39673,0.15259,,,
179481.374,,-0.04834,-0.02246,-0.95630,0.03052,0.36621,0.06104,,,
179481.379,,-0.04980,-0.02075,-0.96191,0.03052,0.51880,0.06104,,,
179481.384,,-0.05054,-0.01929,-0.95728,0.18311,0.57983,0.09155,,,
179481.389,,-0.04932,-0.02124,-0.95825,0.15259,0.42725,0.06104,0.6,43.1,22.3
179481.394,,-0.04858,-0.02344,-0.95801,-0.06104,0.30518,0.09155,,,
179481.399,,-0.04688,-0.02612,-0.95874,0.00000,0.42725,0.15259,,,
179481.404,,-0.04980,-0.02612,-0.96021,0.06104,0.57983,0.12207,,,
179481.409,,-0.05078,-0.02222,-0.95752,0.21362,0.54932,0.18311,,,
179481.414,,-0.05347,-0.01929,-0.95850,0.12207,0.54932,0.21362,,,
179481.419,,-0.05273,-0.02100,-0.96338,0.12207,0.48828,0.12207,,,
179481.424,,-0.04785,-0.02295,-0.96191,0.12207,0.48828,0.03052,,,
179481.429,,-0.04858,-0.02319,-0.95776,0.12207,0.45776,0.03052,1.1,44.1,21.7
179481.434,,-0.04956,-0.02148,-0.95605,0.21362,0.45776,0.15259,,,
179481.439,,-0.05054,-0.02246,-0.95825,-0.03052,0.45776,0.33569,,,
179481.444,,-0.05054,-0.02344,-0.95874,-0.03052,0.48828,0.12207,,,
179481.449,,-0.04907,-0.02441,-0.95947,0.06104,0.39673,0.03052,,,
179481.454,,-0.05029,-0.02026,-0.95190,0.03052,0.45776,0.18311,,,
179481.459,,-0.05371,-0.02124,-0.95557,0.03052,0.54932,0.30518,,,
179481.464,,-0.04932,-0.02271,-0.95703,0.03052,0.67139,0.24414,,,
179481.469,,-0.05347,-0.02271,-0.95654,0.09155,0.57983,0.12207,2.1,42.1,22.2
179481.474,,-0.05273,-0.01880,-0.95508,0.06104,0.51880,0.15259,,,
179481.479,,-0.04980,-0.02515,-0.95947,0.00000,0.64087,0.15259,,,
179481.484,,-0.05273,-0.02466,-0.95850,-0.03052,0.48828,0.18311,,,
179481.489,,-0.05103,-0.02246,-0.95898,0.09155,0.48828,0.15259,,,
179481.494,,-0.05005,-0.02271,-0.95972,0.15259,0.33569,0.09155,,,
179481.499,,-0.05298,-0.02466,-0.95776,-0.03052,0.36621,0.09155,,,
179481.503,,-0.05151,-0.02344,-0.95996,0.06104,0.54932,0.18311,,,
179481.508,,-0.05005,-0.01978,-0.95874,0.00000,0.51880,0.06104,0.1,41.6,22.3
179481.513,,-0.05005,-0.02295,-0.96265,-0.03052,0.45776,0.12207,,,
179481.518,,-0.04712,-0.02393,-0.96094,0.12207,0.51880,0.09155,,,
179481.523,,-0.04907,-0.02588,-0.95825,0.12207,0.45776,0.18311,,,
179481.528,,-0.05005,-0.02124,-0.95850,0.06104,0.42725,0.15259,,,
179481.533,,-0.05103,-0.02002,-0.95825,0.06104,0.45776,0.18311,,,
179481.538,,-0.05078,-0.02197,-0.96021,-0.09155,0.48828,0.12207,,,
179481.543,,-0.04858,-0.02393,-0.96167,-0.06104,0.45776,0.15259,,,
179481.548,,-0.04907,-0.02124,-0.95679,0.09155,0.42725,0.15259,-0.9,41.6,21.7
179481.553,,-0.05029,-0.01929,-0.95801,0.03052,0.51880,0.21362,,,
179481.558,,-0.05054,-0.02393,-0.95947,0.21362,0.45776,0.09155,,,
179481.563,,-0.05225,-0.02539,-0.95752,0.24414,0.54932,0.09155,,,
179481.568,,-0.05225,-0.02881,-0.95801,0.09155,0.61035,0.00000,,,
179481.573,,-0.05054,-0.02271,-0.95703,0.12207,0.48828,0.12207,,,
179481.578,,-0.04858,-0.02124,-0.95654,0.06104,0.45776,0.18311,,,
179481.583,,-0.05054,-0.01978,-0.95825,0.06104,0.42725,0.03052,,,
179481.588,,-0.04956,-0.01904,-0.95776,0.03052,0.54932,0.03052,2.1,42.1,22.6
179481.593,,-0.04907,-0.02393,-0.95776,0.18311,0.57983,0.12207,,,
179481.598,,-0.05151,-0.01953,-0.95557,0.12207,0.45776,0.18311,,,
179481.603,,-0.04883,-0.02124,-0.95825,0.03052,0.42725,0.12207,,,
179481.608,,-0.04614,-0.02075,-0.95752,0.03052,0.48828,0.18311,,,
179481.613,,-0.04907,-0.02197,-0.95361,0.12207,0.57983,0.15259,,,
179481.618,,-0.05151,-0.02612,-0.95459,0.09155,0.54932,0.15259,,,
179481.623,,-0.05029,-0.02246,-0.95557,-0.06104,0.45776,0.18311,,,
179481.628,,-0.05200,-0.02271,-0.96118,0.12207,0.51880,0.09155,-0.4,42.6,22.2
179481.633,,-0.05322,-0.02344,-0.96118,0.09155,0.61035,0.06104,,,
179481.638,,-0.05005,-0.02051,-0.95654,0.18311,0.48828,0.06104,,,
179481.642,,-0.05054,-0.02002,-0.95874,0.00000,0.48828,0.09155,,,
179481.647,,-0.05273,-0.01929,-0.95825,-0.03052,0.45776,0.21362,,,
179481.652,,-0.05273,-0.02197,-0.95898,0.00000,0.45776,0.09155,,,
179481.657,,-0.05005,-0.02466,-0.95386,0.18311,0.64087,0.06104,,,
179481.662,,-0.05005,-0.02051,-0.95776,0.12207,0.45776,0.18311,,,
179481.667,,-0.05200,-0.02002,-0.96436,-0.03052,0.30518,0.15259,2.1,44.1,21.6
179481.672,,-0.05176,-0.01880,-0.96021,0.12207,0.42725,0.12207,,,
179481.677,,-0.05103,-0.02368,-0.95679,0.03052,0.39673,0.12207,,,
179481.682,,-0.05298,-0.02124,-0.95679,0.00000,0.57983,0.03052,,,
179481.687,,-0.04956,-0.02539,-0.96069,0.03052,0.54932,0.18311,,,
179481.692,,-0.04761,-0.02393,-0.95972,0.15259,0.51880,0.18311,,,
179481.697,,-0.05249,-0.02466,-0.95776,0.21362,0.48828,0.21362,,,
179481.702,,-0.05103,-0.02148,-0.95752,0.15259,0.48828,0.18311,,,
179481.707,,-0.05005,-0.02197,-0.96069,0.09155,0.54932,0.18311,2.1,42.1,22.3
179481.712,,-0.04956,-0.02271,-0.95776,0.12207,0.54932,0.21362,,,
179481.717,,-0.04883,-0.02246,-0.96118,0.03052,0.51880,0.18311,,,
179481.722,,-0.04956,-0.02173,-0.96167,0.15259,0.48828,0.18311,,,
179481.727,,-0.04932,-0.02368,-0.95630,0.24414,0.64087,0.09155,,,
179481.732,,-0.04810,-0.02441,-0.95801,0.12207,0.48828,0.12207,,,
179481.737,,-0.05151,-0.02393,-0.95581,0.09155,0.57983,0.06104,,,
179481.742,,-0.04932,-0.02148,-0.95776,0.00000,0.61035,0.18311,,,
179481.747,,-0.05298,-0.02148,-0.95850,0.00000,0.48828,0.09155,-1.9,41.1,22.4
179481.752,,-0.05176,-0.02441,-0.95630,0.12207,0.54932,0.18311,,,
179481.757,,-0.04858,-0.02271,-0.95728,0.09155,0.54932,0.18311,,,
179481.762,,-0.04858,-0.02124,-0.95557,0.03052,0.48828,0.15259,,,
179481.767,,-0.05103,-0.02295,-0.95850,0.09155,0.64087,0.06104,,,
179481.772,,-0.05273,-0.02295,-0.95898,0.06104,0.42725,0.21362,,,
179481.777,,-0.05200,-0.02173,-0.95923,0.00000,0.51880,0.09155,,,
179481.781,,-0.05322,-0.02100,-0.95654,0.12207,0.64087,0.15259,,,
179481.786,,-0.04883,-0.02197,-0.95947,0.09155,0.54932,0.09155,-0.9,42.6,22.1
179481.791,,-0.05176,-0.02466,-0.95654,0.03052,0.33569,0.03052,,,
179481.796,,-0.05176,-0.02466,-0.95557,0.12207,0.33569,0.06104,,,
179481.801,,-0.05078,-0.02344,-0.95752,0.06104,0.61035,0.09155,,,
179481.806,,-0.04980,-0.02075,-0.95776,0.09155,0.45776,0.15259,,,
179481.811,,-0.05078,-0.02246,-0.95557,0.18311,0.45776,0.09155,,,
179481.816,,-0.05103,-0.02271,-0.95898,0.24414,0.45776,0.09155,,,
179481.821,,-0.05298,-0.02319,-0.96167,0.24414,0.54932,0.15259,,,
179481.826,,-0.05151,-0.02222,-0.95776,0.12207,0.54932,0.15259,0.1,41.6,22.1
179481.831,,-0.04907,-0.01904,-0.95728,0.00000,0.39673,0.06104,,,
179481.836,,-0.05078,-0.02319,-0.95752,0.03052,0.42725,0.09155,,,
179481.841,,-0.05054,-0.02441,-0.95483,0.03052,0.51880,0.15259,,,
179481.846,,-0.04883,-0.01904,-0.95801,0.12207,0.48828,0.21362,,,
179481.851,,-0.05029,-0.02051,-0.95801,0.18311,0.42725,0.09155,,,
179481.856,,-0.05151,-0.02026,-0.95728,0.18311,0.36621,0.12207,,,
179481.861,,-0.05103,-0.02417,-0.95752,0.12207,0.45776,0.12207,,,
179481.866,,-0.05078,-0.02368,-0.95801,0.21362,0.48828,0.15259,2.1,43.1,21.7
179481.871,,-0.04810,-0.02295,-0.95630,0.15259,0.36621,0.06104,,,
179481.876,,-0.05151,-0.02051,-0.95898,0.12207,0.45776,0.09155,,,
179481.881,,-0.05127,-0.02417,-0.95581,-0.03052,0.54932,0.09155,,,
179481.886,,-0.05127,-0.02490,-0.96045,-0.03052,0.61035,0.18311,,,
179481.891,,-0.05078,-0.02075,-0.95874,0.00000,0.51880,0.21362,,,
179481.896,,-0.05127,-0.02393,-0.95581,0.06104,0.45776,0.12207,,,
179481.901,,-0.04834,-0.02368,-0.95630,0.06104,0.61035,0.09155,,,
179481.906,,-0.04883,-0.02563,-0.96118,0.06104,0.51880,0.21362,-0.4,44.1,21.7
179481.911,,-0.05054,-0.02173,-0.95557,0.09155,0.48828,0.12207,,,
179481.915,,-0.05151,-0.02051,-0.95752,0.09155,0.57983,0.09155,,,
179481.920,,-0.05029,-0.02490,-0.95752,-0.03052,0.57983,0.00000,,,
179481.925,,-0.04932,-0.02344,-0.95850,0.03052,0.48828,-0.03052,,,
179481.930,,-0.05029,-0.02100,-0.95483,0.09155,0.51880,0.12207,,,
179481.935,,-0.04932,-0.02490,-0.95776,-0.09155,0.42725,0.30518,,,
179481.940,,-0.05127,-0.02417,-0.95972,0.06104,0.51880,0.15259,,,
179481.945,,-0.04883,-0.02295,-0.95728,-0.06104,0.54932,0.09155,1.1,44.6,22.1
179481.950,,-0.04907,-0.02295,-0.95996,-0.03052,0.54932,0.09155,,,
179481.955,,-0.05029,-0.02588,-0.96118,0.06104,0.45776,0.12207,,,
179481.960,,-0.05054,-0.02417,-0.95898,0.03052,0.33569,0.06104,,,
179481.965,,-0.04810,-0.01978,-0.95728,0.15259,0.39673,0.03052,,,
179481.970,,-0.05127,-0.02393,-0.95801,0.12207,0.42725,0.15259,,,
179481.975,,-0.05225,-0.01929,-0.96143,0.03052,0.42725,0.12207,,,
179481.980,,-0.05054,-0.02197,-0.96069,0.12207,0.67139,-0.03052,,,
179481.985,,-0.05029,-0.02051,-0.95679,0.15259,0.57983,0.06104,0.6,42.6,21.8
179481.990,,-0.05029,-0.02100,-0.96069,0.09155,0.39673,0.18311,,,
179481.995,,-0.05005,-0.01855,-0.95850,0.15259,0.67139,0.09155,,,
179482.000,,-0.05127,-0.02100,-0.96094,0.12207,0.51880,0.03052,,,
179482.005,,-0.05420,-0.02563,-0.95703,0.00000,0.48828,0.12207,,,
179482.010,,-0.05029,-0.01978,-0.95483,0.03052,0.42725,0.24414,,,
179482.015,,-0.05078,-0.02222,-0.95850,0.06104,0.45776,0.09155,,,
179482.020,,-0.05151,-0.02563,-0.95825,0.06104,0.48828,0.18311,,,
179482.025,,-0.05054,-0.02441,-0.95923,0.18311,0.45776,0.18311,1.6,41.6,22.1
179482.030,,-0.05176,-0.02295,-0.95972,0.09155,0.48828,0.15259,,,
179482.035,,-0.05029,-0.02026,-0.95874,0.06104,0.54932,0.24414,,,
179482.040,,-0.04980,-0.02515,-0.95923,0.09155,0.54932,0.21362,,,
179482.045,,-0.05005,-0.02148,-0.95850,0.03052,0.48828,0.21362,,,
179482.050,,-0.05176,-0.02100,-0.96045,-0.06104,0.48828,0.09155,,,
179482.054,,-0.05249,-0.02075,-0.95361,0.03052,0.54932,0.09155,,,
179482.059,,-0.05054,-0.02173,-0.95605,0.09155,0.45776,0.24414,,,
179482.064,,-0.05249,-0.02368,-0.95679,0.06104,0.54932,0.24414,2.1,43.1,21.8
179482.069,,-0.05322,-0.02490,-0.95728,-0.09155,0.54932,0.09155,,,
179482.074,,-0.05151,-0.02173,-0.95752,0.06104,0.48828,0.21362,,,
179482.079,,-0.04907,-0.02197,-0.96143,0.00000,0.45776,0.21362,,,
179482.084,,-0.05103,-0.02173,-0.96021,0.12207,0.39673,0.09155,,,
179482.089,,-0.05225,-0.02026,-0.95703,0.03052,0.51880,0.15259,,,
179482.094,,-0.05151,-0.02100,-0.96021,0.06104,0.51880,0.21362,,,
179482.099,,-0.05322,-0.02222,-0.95581,0.18311,0.45776,0.15259,,,
179482.104,,-0.05225,-0.02417,-0.95630,0.06104,0.54932,0.15259,0.6,41.6,21.9
179482.109,,-0.05029,-0.02002,-0.95703,0.06104,0.61035,0.24414,,,
179482.114,,-0.05054,-0.02197,-0.96045,0.06104,0.51880,0.24414,,,
179482.119,,-0.04907,-0.02319,-0.95850,0.06104,0.54932,0.09155,,,
179482.124,,-0.04932,-0.02197,-0.95581,0.06104,0.54932,0.12207,,,
179482.129,,-0.05249,-0.02295,-0.95532,0.09155,0.67139,0.12207,,,
179482.134,,-0.05176,-0.02344,-0.95972,0.03052,0.61035,0.12207,,,
179482.139,,-0.04834,-0.02197,-0.96045,0.06104,0.57983,0.18311,,,
179482.144,,-0.05225,-0.02222,-0.95850,0.12207,0.48828,0.12207,0.1,41.6,22.1
179482.149,,-0.05371,-0.02246,-0.95728,-0.03052,0.45776,0.18311,,,
179482.154,,-0.05151,-0.02148,-0.95923,-0.09155,0.48828,0.15259,,,
179482.159,,-0.05200,-0.02173,-0.95825,-0.03052,0.54932,0.21362,,,
179482.164,,-0.05225,-0.02319,-0.95557,0.00000,0.51880,0.12207,,,
179482.169,,-0.04980,-0.02344,-0.96143,-0.03052,0.51880,0.12207,,,
179482.174,,-0.05151,-0.02222,-0.95996,0.18311,0.61035,0.03052,,,
179482.179,,-0.05103,-0.02075,-0.95825,0.12207,0.61035,0.06104,,,
179482.184,,-0.05103,-0.02075,-0.95654,0.06104,0.45776,0.06104,0.1,41.6,22.4
179482.189,,-0.04932,-0.02612,-0.95947,0.09155,0.48828,0.00000,,,
179482.193,,-0.05127,-0.02417,-0.95557,0.06104,0.39673,0.18311,,,
179482.198,,-0.05249,-0.02148,-0.95898,0.09155,0.61035,0.18311,,,
179482.203,,-0.05371,-0.02051,-0.95874,0.21362,0.57983,0.09155,,,
179482.208,,-0.05273,-0.02124,-0.95923,0.03052,0.57983,0.15259,,,
179482.213,,-0.04736,-0.02417,-0.95996,-0.03052,0.42725,0.12207,,,
179482.218,,-0.04785,-0.02246,-0.96021,0.00000,0.54932,0.06104,,,
179482.223,,-0.04980,-0.01929,-0.96045,0.00000,0.57983,0.12207,0.6,41.6,22.2
179482.228,,-0.04980,-0.02100,-0.95483,-0.03052,0.42725,0.27466,,,
179482.233,,-0.04883,-0.02466,-0.95923,-0.06104,0.45776,0.18311,,,
179482.238,,-0.05005,-0.02222,-0.95752,0.09155,0.54932,0.09155,,,
179482.243,,-0.05273,-0.02271,-0.95776,0.21362,0.57983,0.12207,,,
179482.248,,-0.05103,-0.02466,-0.95532,0.06104,0.36621,0.15259,,,
179482.253,,-0.05322,-0.02393,-0.95728,-0.06104,0.30518,0.15259,,,
179482.258,,-0.05151,-0.02173,-0.96021,0.03052,0.51880,0.12207,,,
179482.263,,-0.04956,-0.02002,-0.96094,0.12207,0.57983,0.03052,0.1,41.6,22.1
179482.268,,-0.05273,-0.02222,-0.96021,0.09155,0.45776,0.15259,,,
179482.273,,-0.05273,-0.02295,-0.95630,-0.03052,0.39673,0.18311,,,
179482.278,,-0.05103,-0.01978,-0.95654,0.03052,0.51880,0.03052,,,
179482.283,,-0.05200,-0.02515,-0.95508,0.09155,0.45776,-0.06104,,,
179482.288,,-0.04785,-0.02271,-0.95996,0.15259,0.51880,0.09155,,,
179482.293,20.098,-0.04883,-0.02124,-0.95947,0.00000,0.45776,0.15259,,,
179482.298,,-0.05127,-0.02075,-0.95337,0.03052,0.36621,0.12207,,,
179482.303,,-0.04956,-0.01929,-0.95801,0.15259,0.54932,0.12207,0.1,42.6,21.9
179482.308,,-0.04932,-0.02466,-0.95923,0.09155,0.39673,0.12207,,,
179482.313,,-0.05078,-0.02515,-0.95801,0.09155,0.48828,0.18311,,,
179482.318,,-0.05103,-0.02222,-0.95581,0.03052,0.51880,0.12207,,,
179482.323,,-0.04761,-0.02319,-0.95557,0.00000,0.36621,0.09155,,,
179482.328,,-0.05029,-0.02222,-0.96167,0.06104,0.39673,0.09155,,,
179482.332,,-0.04980,-0.02222,-0.95972,0.15259,0.54932,0.09155,,,
179482.337,,-0.05127,-0.02319,-0.95581,0.21362,0.57983,0.09155,,,
179482.342,,-0.05005,-0.02295,-0.95264,0.06104,0.45776,0.03052,-0.4,40.6,22.2
179482.347,,-0.05273,-0.02393,-0.95630,0.00000,0.45776,0.06104,,,
179482.352,,-0.05103,-0.02515,-0.95776,0.12207,0.57983,0.09155,,,
179482.357,,-0.05103,-0.02588,-0.95679,0.18311,0.64087,0.12207,,,
179482.362,,-0.04834,-0.02173,-0.95459,0.09155,0.54932,0.18311,,,
179482.367,,-0.05005,-0.02368,-0.95654,0.06104,0.61035,0.15259,,,
179482.372,,-0.05225,-0.02197,-0.95654,-0.03052,0.51880,0.21362,,,
179482.377,,-0.05127,-0.02148,-0.95947,0.09155,0.61035,0.12207,,,
179482.382,,-0.05151,-0.02051,-0.95654,-0.03052,0.61035,0.06104,-0.4,41.6,22.6
179482.387,,-0.05249,-0.02222,-0.95605,0.06104,0.42725,0.18311,,,
179482.392,,-0.05054,-0.02026,-0.95581,0.09155,0.45776,0.12207,,,
179482.397,,-0.05005,-0.02295,-0.95752,0.06104,0.48828,0.06104,,,
179482.402,,-0.05493,-0.02539,-0.96191,0.06104,0.64087,0.06104,,,
179482.407,,-0.05176,-0.02295,-0.95898,0.06104,0.57983,0.21362,,,
179482.412,,-0.04932,-0.02026,-0.95605,0.09155,0.57983,0.00000,,,
179482.417,,-0.05127,-0.02368,-0.95703,0.06104,0.51880,0.24414,,,
179482.422,,-0.04883,-0.02417,-0.96167,-0.09155,0.45776,0.18311,-0.9,41.1,22.1
179482.427,,-0.05078,-0.01855,-0.95752,0.00000,0.39673,0.09155,,,
179482.432,,-0.05322,-0.02124,-0.95630,-0.03052,0.45776,0.09155,,,
179482.437,,-0.05200,-0.02393,-0.95850,0.09155,0.45776,0.12207,,,
179482.442,,-0.04956,-0.02490,-0.95776,0.18311,0.48828,0.06104,,,
179482.447,,-0.05151,-0.02295,-0.95581,0.03052,0.51880,0.12207,,,
179482.452,,-0.04980,-0.02051,-0.95752,0.12207,0.64087,0.18311,,,
179482.457,,-0.05127,-0.02051,-0.95654,0.09155,0.57983,0.12207,,,
