PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
2228,333279.272,1964247.078,17.75923968,-64.57259582,-41.485, ,1.760
2229,333278.502,1964247.670,17.75924497,-64.57260313,-41.459, ,1.670
2230,333277.464,1964248.447,17.75925192,-64.57261298,-41.489, ,1.850
2231,333276.840,1964249.023,17.75925707,-64.57261891,-41.473, ,1.920
2232,333275.789,1964249.686,17.75926298,-64.57262887,-41.422, ,1.740
2233,333274.806,1964250.459,17.75926989,-64.57263820,-41.471, ,1.880
2234,333273.955,1964251.257,17.75927704,-64.57264629,-41.496, ,1.800
2235,333273.183,1964251.984,17.75928355,-64.57265363,-41.509, ,1.860
2236,333272.419,1964252.641,17.75928943,-64.57266088,-41.488, ,1.660
2237,333271.764,1964253.257,17.75929495,-64.57266711,-41.495, ,2.010
2238,333270.904,1964253.791,17.75929971,-64.57267526,-41.426, ,1.800
2239,333270.104,1964254.347,17.75930467,-64.57268285,-41.489, ,1.880
2240,333269.300,1964254.933,17.75930990,-64.57269048,-41.401, ,1.910
2241,333268.524,1964255.682,17.75931661,-64.57269785,-41.610, ,1.890
2242,333267.672,1964256.464,17.75932361,-64.57270595,-41.450, ,2.040
2243,333266.924,1964257.270,17.75933084,-64.57271307,-41.566, ,1.920
2244,333266.219,1964257.969,17.75933710,-64.57271977,-41.391, ,1.980
2245,333265.582,1964258.791,17.75934448,-64.57272584,-41.457, ,2.100
2246,333265.037,1964259.408,17.75935001,-64.57273103,-41.429, ,2.190
2247,333264.357,1964260.026,17.75935555,-64.57273749,-41.581, ,2.090
2248,333263.642,1964260.622,17.75936088,-64.57274428,-41.430, ,2.310
2249,333262.904,1964261.096,17.75936510,-64.57275128,-41.507, ,2.160
2250,333262.050,1964261.570,17.75936932,-64.57275937,-41.417, ,2.290
2251,333261.412,1964262.311,17.75937597,-64.57276544,-41.640, ,2.190
2252,333260.452,1964262.827,17.75938056,-64.57277454,-41.208, ,1.940
2253,333259.424,1964263.168,17.75938356,-64.57278426,-41.492, ,1.970
2254,333258.558,1964263.750,17.75938875,-64.57279247,-41.467, ,2.060
2255,333257.719,1964264.318,17.75939382,-64.57280043,-41.489, ,2.000
2256,333256.781,1964264.786,17.75939798,-64.57280931,-41.465, ,2.130
2257,333255.906,1964265.181,17.75940148,-64.57281759,-41.512, ,2.040
2258,333254.912,1964265.557,17.75940481,-64.57282699,-41.458, ,2.030
2259,333254.036,1964265.992,17.75940867,-64.57283529,-41.578, ,1.800
2260,333253.261,1964266.589,17.75941401,-64.57284264,-41.454, ,1.850
2261,333252.580,1964267.268,17.75942009,-64.57284912,-41.583, ,1.630
2262,333251.996,1964267.944,17.75942615,-64.57285468,-41.464, ,1.740
2263,333251.254,1964268.439,17.75943057,-64.57286171,-41.458, ,1.760
2264,333250.437,1964268.917,17.75943483,-64.57286946,-41.445, ,1.640
2265,333249.545,1964269.344,17.75943862,-64.57287790,-41.262, ,1.600
2266,333248.513,1964269.672,17.75944150,-64.57288766,-41.535, ,1.920
2267,333247.708,1964270.386,17.75944789,-64.57289531,-41.484, ,2.040
2268,333246.924,1964270.913,17.75945260,-64.57290274,-41.501, ,2.000
2269,333246.100,1964271.400,17.75945693,-64.57291055,-41.490, ,1.980
2270,333245.387,1964272.020,17.75946248,-64.57291732,-41.462, ,1.970
2271,333244.648,1964272.638,17.75946801,-64.57292434,-41.485, ,1.880
2272,333244.055,1964273.296,17.75947391,-64.57292998,-41.695, ,1.740
2273,333243.663,1964274.159,17.75948168,-64.57293375,-41.495, ,1.830
2274,333243.044,1964274.816,17.75948757,-64.57293964,-41.620, ,1.600
