pid,UTMx,UTMy,h
801,327441.018336,1967894.066489,-38.866000
802,327441.910465,1967894.115187,-38.807000
803,327442.509418,1967894.102238,-38.879000
804,327443.214872,1967894.143704,-38.889000
805,327444.036255,1967894.226221,-38.863000
806,327445.083680,1967894.087631,-38.961000
807,327445.675593,1967894.240761,-38.896000
808,327446.561178,1967894.268488,-38.844000
809,327447.104756,1967894.350097,-38.917000
810,327447.991369,1967894.496241,-38.813000
811,327448.813110,1967894.497960,-38.889000
812,327449.480961,1967894.726799,-38.892000
813,327450.214484,1967894.703827,-38.906000
814,327450.812802,1967894.984183,-38.864000
815,327451.539961,1967895.083013,-38.980000
816,327452.248484,1967895.355771,-38.984000
817,327452.967106,1967895.692634,-38.805000
818,327453.905080,1967895.892565,-38.867000
819,327455.268808,1967896.036780,-38.733000
820,327456.064572,1967896.099598,-38.904000
821,327456.870078,1967896.307320,-38.903000
822,327458.077976,1967896.699702,-38.929000
823,327458.670334,1967897.148340,-38.867000
824,327459.490445,1967897.572866,-38.979000
825,327460.742063,1967898.359991,-38.844000
826,327461.406121,1967898.762629,-38.788000
827,327462.261478,1967899.216732,-38.844000
828,327463.594332,1967899.834920,-38.931000
829,327464.390099,1967900.142338,-38.927000
830,327465.190944,1967900.546002,-38.825000
831,327466.558832,1967901.169420,-38.903000
832,327467.311694,1967901.664257,-38.861000
833,327468.266019,1967902.037813,-38.794000
834,327469.072402,1967902.224498,-38.875000
835,327469.969623,1967902.493405,-38.769000
836,327470.809419,1967902.742887,-38.868000
837,327471.612390,1967903.269387,-38.945000
838,327472.253312,1967903.449762,-39.001000
839,327472.746903,1967904.002190,-38.955000
840,327473.355282,1967904.342225,-38.887000
841,327474.164028,1967904.801160,-38.903000
842,327474.808496,1967905.023562,-38.795000
843,327475.522534,1967905.198876,-38.771000
844,327476.183658,1967905.385716,-38.845000
845,327476.763151,1967905.696119,-38.997000
846,327477.361556,1967905.986436,-38.888000
847,327477.887097,1967906.188842,-38.961000
848,327478.368907,1967906.483491,-38.858000
849,327478.880175,1967906.629575,-38.816000
850,327479.356242,1967906.873362,-38.763000
851,327479.960822,1967906.897996,-39.098000
852,327480.559159,1967907.180565,-38.934000
853,327481.127295,1967907.281884,-38.852000
854,327481.705808,1967907.479403,-38.848000
855,327482.388479,1967907.461301,-38.796000
856,327483.010957,1967907.471392,-38.894000
857,327483.829745,1967907.621447,-38.940000
858,327484.362970,1967907.731923,-38.925000
859,327484.971698,1967907.990053,-38.853000
860,327485.661950,1967908.112448,-38.848000
861,327486.601947,1967908.301295,-38.927000
862,327487.249288,1967908.488255,-38.846000
863,327488.019203,1967908.504814,-38.994000
864,327488.717827,1967908.736707,-38.766000
865,327489.510340,1967908.547207,-38.982000
866,327490.034219,1967908.558154,-39.013000
867,327490.643841,1967908.552861,-38.832000
868,327491.277008,1967908.572820,-38.936000
869,327492.006971,1967908.628463,-38.825000
870,327492.568781,1967908.489665,-38.984000
871,327493.316566,1967908.521910,-38.780000
872,327494.144665,1967908.278975,-38.899000
873,327495.006751,1967908.286986,-38.816000
874,327495.610764,1967908.246325,-38.800000
875,327496.605384,1967908.009692,-38.922000
876,327497.405907,1967908.132237,-38.871000
877,327498.266181,1967908.175680,-38.766000
878,327498.757494,1967908.099474,-38.942000
879,327499.490731,1967908.287903,-38.960000
880,327500.184407,1967908.316191,-39.003000
881,327500.954008,1967908.540829,-38.960000
882,327501.492380,1967908.633552,-38.915000
883,327502.122665,1967908.687847,-38.915000
884,327502.801485,1967908.836904,-38.699000
885,327503.794111,1967908.859277,-38.927000
886,327504.375789,1967908.932809,-38.830000
887,327505.138792,1967909.008088,-38.810000
888,327505.961266,1967908.972171,-38.966000
889,327506.778644,1967909.204142,-38.891000
890,327507.347071,1967909.216916,-38.952000
891,327508.061070,1967909.387803,-39.011000
892,327508.760812,1967909.626329,-39.018000
893,327509.551031,1967909.783273,-38.998000
894,327510.019676,1967910.027125,-38.869000
895,327510.818729,1967909.980345,-38.975000
896,327511.549995,1967910.308246,-38.846000
897,327512.431200,1967910.442265,-38.958000
898,327512.964397,1967910.549422,-38.834000
899,327513.718303,1967910.553946,-38.718000
900,327514.485928,1967910.428856,-38.823000
901,327515.426716,1967910.586708,-38.926000
902,327516.243399,1967910.494396,-38.858000
903,327516.901274,1967910.673518,-38.930000
904,327517.434124,1967910.740834,-38.919000
905,327518.190288,1967911.005433,-38.972000
906,327518.896324,1967911.236157,-39.082000
907,327519.564135,1967911.460571,-38.934000
908,327520.131936,1967911.767756,-38.754000
909,327520.841800,1967911.950855,-38.911000
910,327521.421072,1967911.869459,-38.855000
911,327522.087179,1967912.019734,-38.761000
912,327522.801102,1967911.815422,-38.908000
913,327523.628848,1967911.776140,-38.953000
914,327524.127618,1967911.826043,-38.854000
915,327524.811611,1967911.716068,-38.951000
916,327525.438006,1967911.933095,-38.848000
917,327526.077518,1967912.195386,-38.849000
918,327526.534882,1967912.239008,-39.045000
919,327527.039570,1967912.604294,-38.913000
920,327527.560723,1967912.545538,-39.027000
921,327528.310849,1967912.603221,-39.102000
922,327528.903892,1967912.642345,-38.917000
923,327529.610511,1967912.695978,-38.916000
924,327530.281377,1967912.905978,-38.719000
925,327531.169161,1967912.820797,-38.958000
926,327531.599196,1967913.014073,-38.875000
927,327532.204070,1967913.194763,-38.918000
928,327532.875962,1967913.278581,-38.964000
929,327533.626446,1967913.621811,-38.870000
930,327534.145215,1967913.654939,-38.913000
931,327534.795688,1967913.836340,-39.072000
932,327535.512431,1967914.079146,-38.835000
933,327536.303156,1967914.050147,-38.972000
934,327536.800013,1967914.246163,-38.872000
935,327537.591475,1967914.424127,-38.927000
936,327538.299308,1967914.495458,-38.918000
937,327539.171662,1967914.709244,-38.833000
938,327539.838822,1967914.736657,-38.950000
939,327540.596693,1967914.953650,-38.837000
940,327541.407956,1967914.969852,-38.909000
941,327542.263247,1967915.294464,-38.909000
942,327542.784139,1967915.572174,-38.720000
943,327543.525309,1967915.697449,-38.827000
944,327544.266236,1967915.916802,-39.012000
945,327545.115031,1967916.225976,-38.914000
946,327545.677554,1967916.413675,-38.840000
947,327546.390219,1967916.675332,-38.959000
948,327547.084813,1967916.931612,-38.950000
949,327547.733503,1967917.396366,-39.058000
950,327548.235010,1967917.761680,-38.878000
951,327548.966389,1967917.858264,-38.927000
952,327549.622062,1967918.150299,-38.849000
953,327550.572147,1967918.402148,-38.933000
954,327551.144951,1967918.674980,-38.851000
955,327551.829715,1967918.898142,-38.787000
956,327552.528694,1967919.170986,-38.984000
957,327553.300871,1967919.570475,-38.768000
958,327553.947609,1967919.565969,-38.791000
959,327554.693083,1967919.820701,-38.862000
960,327555.446982,1967920.068719,-38.951000
961,327556.333963,1967920.379775,-39.033000
962,327556.904906,1967920.682507,-38.906000
963,327557.699486,1967920.975550,-38.748000
964,327558.464919,1967920.964481,-39.049000
965,327559.180176,1967921.280348,-38.778000
966,327560.335784,1967921.634452,-38.805000
967,327561.076118,1967921.663444,-38.815000
968,327561.861746,1967921.902333,-38.992000
969,327562.966076,1967922.334357,-39.055000
970,327563.596294,1967922.625506,-38.853000
971,327564.396415,1967922.946172,-38.938000
972,327565.666862,1967923.338017,-38.989000
973,327566.277916,1967923.742225,-38.807000
974,327567.168562,1967923.986843,-39.002000
975,327568.506106,1967924.535270,-38.880000
976,327569.220862,1967924.793589,-38.817000
977,327570.117645,1967925.134444,-38.920000
978,327571.349901,1967925.646154,-38.842000
979,327572.176588,1967925.851483,-39.076000
980,327572.996471,1967926.372305,-38.972000
981,327574.291936,1967926.836982,-38.955000
982,327574.969193,1967927.294848,-38.931000
983,327575.881955,1967927.644420,-38.953000
984,327577.051749,1967928.044886,-38.914000
985,327577.678225,1967928.393622,-38.813000
986,327578.443691,1967928.875072,-38.820000
987,327579.665197,1967929.492020,-38.822000
988,327580.349973,1967929.594543,-38.877000
989,327581.030832,1967929.856477,-38.924000
990,327582.369650,1967930.307496,-39.017000
991,327582.914102,1967930.734419,-38.811000
992,327583.615166,1967930.881072,-38.935000
993,327584.208209,1967931.164797,-39.018000
994,327584.813980,1967931.571265,-38.751000
995,327585.539233,1967931.817319,-38.994000
996,327586.160360,1967932.160567,-38.753000
997,327586.902695,1967932.298008,-38.966000
998,327587.409626,1967932.677664,-38.706000
999,327588.096154,1967932.859861,-38.881000
1000,327588.693261,1967933.245375,-38.827000
1001,327589.388661,1967933.594620,-38.874000
1002,327590.065101,1967933.958417,-38.836000
1003,327590.702640,1967934.360182,-39.052000
1004,327591.383456,1967934.739436,-38.944000
1005,327591.967788,1967935.241274,-38.858000
1006,327592.701791,1967935.518243,-38.922000
1007,327593.298347,1967935.962422,-38.798000
1008,327594.061632,1967936.192651,-38.894000
1009,327594.764942,1967936.598273,-38.826000
1010,327595.468919,1967936.958511,-38.843000
1011,327596.265762,1967937.268138,-39.065000
1012,327596.962711,1967937.673815,-38.887000
1013,327597.759222,1967937.822961,-38.881000
1014,327598.490413,1967938.020265,-38.947000
1015,327599.185902,1967938.257724,-38.758000
1016,327600.017913,1967938.343475,-38.815000
1017,327600.507914,1967938.604852,-38.846000
1018,327601.198692,1967938.788119,-38.947000
1019,327601.775702,1967939.179342,-38.811000
1020,327602.569268,1967939.477930,-38.797000
1021,327603.125141,1967939.632484,-38.839000
1022,327603.844550,1967939.938356,-38.914000
1023,327604.622662,1967940.044497,-38.839000
1024,327605.458925,1967940.375918,-38.899000
1025,327606.024521,1967940.551417,-38.879000
1026,327606.767134,1967940.720953,-38.965000
1027,327607.332861,1967941.033692,-38.863000
1028,327607.979494,1967941.261614,-38.962000
1029,327608.407493,1967941.464870,-38.667000
1030,327609.155450,1967941.517040,-38.909000
1031,327609.807359,1967941.619849,-38.885000
1032,327610.518109,1967942.027621,-38.880000
1033,327611.090484,1967942.128906,-38.942000
1034,327611.691456,1967942.471223,-38.939000
1035,327612.364571,1967942.818448,-38.910000
1036,327613.114842,1967943.137334,-38.900000
1037,327613.547030,1967943.456766,-38.848000
1038,327614.306596,1967943.625048,-38.897000
1039,327614.987453,1967943.886983,-38.769000
1040,327615.879062,1967944.120527,-38.840000
1041,327616.507205,1967944.172631,-38.903000
1042,327617.249631,1967944.442886,-38.805000
1043,327618.087460,1967944.588354,-38.977000
1044,327618.964683,1967944.996895,-38.905000
1045,327619.490528,1967945.234719,-38.845000
1046,327620.184659,1967945.437880,-38.890000
1047,327620.871566,1967945.786092,-38.853000
1048,327621.795009,1967946.022681,-38.909000
1049,327622.329846,1967946.319087,-38.952000
1050,327623.146452,1967946.462525,-38.788000
1051,327623.849391,1967946.703240,-38.910000
1052,327624.636441,1967946.984177,-38.740000
1053,327625.213982,1967947.069923,-38.821000
1054,327625.889246,1967947.420450,-38.800000
1055,327626.702537,1967947.548422,-39.012000
1056,327627.499308,1967947.972050,-38.933000
1057,327628.060063,1967948.200717,-38.966000
1058,327628.915605,1967948.432361,-38.922000
1059,327629.423811,1967948.714610,-38.846000
1060,327630.433553,1967948.999149,-39.002000
1061,327630.976108,1967949.329798,-38.933000
1062,327631.754188,1967949.554367,-38.839000
1063,327632.496853,1967949.852290,-38.883000
1064,327633.245477,1967950.103677,-38.714000
1065,327634.060854,1967950.105458,-38.868000
1066,327634.722915,1967950.400761,-38.785000
1067,327635.544951,1967950.436795,-38.883000
1068,327636.393733,1967950.744866,-38.829000
1069,327636.957420,1967950.944731,-38.970000
1070,327637.577543,1967951.294630,-38.957000
1071,327638.293818,1967951.606064,-38.911000
1072,327639.151989,1967951.896345,-38.976000
1073,327639.593200,1967952.155933,-38.849000
1074,327640.202600,1967952.369791,-38.935000
1075,327640.780779,1967952.651433,-38.805000
1076,327641.564797,1967952.827251,-38.742000
1077,327642.282635,1967952.829879,-38.840000
1078,327642.811421,1967953.040009,-38.848000
1079,327643.647249,1967953.077030,-38.963000
1080,327644.458843,1967953.498316,-38.976000
1081,327645.103848,1967953.660952,-38.898000
1082,327645.879922,1967953.898820,-38.854000
1083,327646.620692,1967954.100470,-38.891000
1084,327647.579351,1967954.363317,-39.083000
1085,327647.959229,1967954.763999,-38.883000
1086,327648.548543,1967954.984672,-38.905000
1087,327649.152426,1967955.295974,-38.777000
1088,327650.135614,1967955.575210,-38.808000
1089,327650.806170,1967955.749800,-38.929000
1090,327651.577624,1967956.066290,-38.819000
1091,327652.319521,1967956.275678,-38.933000
1092,327653.062461,1967956.727443,-38.828000
1093,327653.725403,1967956.879963,-38.946000
1094,327654.297697,1967957.338743,-38.981000
1095,327654.893180,1967957.781826,-38.861000
1096,327655.690981,1967958.202125,-38.963000
1097,327656.184512,1967958.626170,-38.808000
1098,327656.926208,1967958.812318,-38.992000
1099,327657.590274,1967959.338922,-38.927000
1100,327658.223382,1967959.596846,-38.839000
1101,327658.711688,1967959.785191,-38.876000
1102,327659.347483,1967960.108392,-38.820000
1103,327660.097689,1967960.297786,-38.918000
1104,327661.042364,1967960.782112,-38.861000
1105,327661.719483,1967960.979888,-38.909000
1106,327662.436013,1967961.442950,-38.949000
1107,327663.193573,1967961.869132,-38.817000
1108,327664.175236,1967962.217003,-38.912000
1109,327664.638308,1967962.674516,-38.911000
1110,327665.369408,1967963.228209,-38.852000
1111,327665.905783,1967963.579942,-38.861000
1112,327666.763565,1967964.192302,-38.781000
1113,327667.417666,1967964.425695,-38.928000
1114,327668.224932,1967965.081658,-38.844000
1115,327668.901126,1967965.539536,-38.873000
1116,327669.578139,1967965.969738,-38.872000
1117,327670.258871,1967966.461888,-38.849000
1118,327670.993668,1967966.830715,-38.913000
1119,327671.599998,1967967.424227,-38.854000
1120,327672.355246,1967967.828295,-38.796000
1121,327673.104828,1967968.190353,-38.858000
1122,327673.751787,1967968.700504,-38.838000
1123,327674.500241,1967969.054825,-38.923000
1124,327675.248380,1967969.617225,-38.885000
1125,327676.379379,1967970.435291,-38.957000
1126,327676.920441,1967970.960749,-38.844000
1127,327677.687409,1967971.371356,-38.981000
1128,327678.817012,1967972.150697,-38.922000
1129,327679.422727,1967972.673381,-38.846000
1130,327680.136775,1967972.972661,-38.903000
1131,327680.730085,1967973.531976,-38.899000
1132,327681.342704,1967973.994833,-38.767000
1133,327681.921645,1967974.486759,-38.904000
1134,327682.654446,1967974.869993,-38.885000
1135,327683.152812,1967975.362617,-38.883000
1136,327683.651850,1967975.932711,-38.920000
1137,327684.158145,1967976.483927,-38.861000
1138,327684.744524,1967977.344348,-38.825000
1139,327685.911377,1967978.139968,-38.950000
1140,327686.549398,1967978.719925,-38.940000
1141,327687.388185,1967979.220665,-38.917000
1142,327688.618209,1967979.964826,-38.831000
1143,327689.344298,1967980.185420,-38.918000
1144,327690.228675,1967980.685765,-38.846000
1145,327691.709497,1967981.373519,-38.899000
1146,327692.564087,1967981.740202,-38.847000
1147,327693.574632,1967982.117706,-38.929000
1148,327695.180573,1967982.683735,-39.009000
1149,327695.998506,1967983.102755,-38.867000
1150,327696.950582,1967983.340205,-38.847000
1151,327698.277357,1967983.748171,-38.919000
1152,327699.201306,1967984.043418,-38.962000
1153,327699.946502,1967984.388914,-38.923000
1154,327700.660659,1967984.578622,-38.753000
1155,327702.285438,1967984.993966,-38.809000
